timestamp,open,high,low,close
2024-08-23,146.69900,147.31900,144.04200,144.36700
2024-08-18,146.98200,149.26300,145.22099,147.95599
2024-08-11,145.78999,148.20100,144.06300,147.04201
2024-08-04,153.83299,155.19000,141.69701,145.58400
2024-07-28,156.89101,156.90300,151.96699,154.13901
2024-07-21,158.14101,158.84100,155.49699,157.42200
2024-07-14,160.85700,161.74699,157.37900,158.31300
2024-07-07,161.51199,161.94200,160.27200,160.63800
2024-06-30,159.68600,161.71500,159.25301,160.90700
2024-06-23,157.70000,159.91299,157.52499,159.86099
2024-06-16,157.03999,158.24699,155.72900,157.54601
2024-06-09,156.07600,157.18600,154.60100,156.83299
2024-06-02,156.84500,157.63901,155.97099,157.17999
2024-05-26,156.36999,157.16299,155.87199,156.86999
2024-05-19,156.23300,156.67101,153.59000,155.75400
2024-05-12,154.23700,156.21001,153.89400,155.81799
2024-05-05,156.31400,157.98200,151.88100,153.56599
2024-04-28,154.81300,159.96100,154.54900,158.22400
2024-04-21,154.20599,154.78400,153.61800,154.64000
2024-04-14,151.84300,154.43600,151.57899,153.28301
2024-04-07,151.58099,151.94701,150.85400,151.69000
2024-03-31,151.37300,151.94400,151.03799,151.39800
2024-03-24,149.14400,151.84599,149.11700,151.30499
2024-03-17,146.73200,149.32100,146.64500,148.95500
2024-03-10,150.46600,150.54201,146.49499,146.77400
2024-03-03,150.56599,150.83701,149.21500,150.10500
2024-02-25,150.27000,150.81400,149.69800,150.49800
2024-02-18,149.40500,150.77400,149.28400,150.09100
2024-02-11,148.64000,149.57100,147.66299,149.16701
2024-02-04,147.46800,148.88001,145.92101,148.50101
2024-01-28,148.14200,148.58000,146.67600,148.14000
2024-01-21,145.79401,148.78101,145.59100,148.12100
2024-01-14,144.23000,146.35899,143.45300,145.14900
2024-01-07,141.12601,145.95799,141.10700,144.71600
2023-12-31,142.23000,142.83200,140.28999,140.95200
2023-12-24,142.72200,144.93500,141.88400,142.34199
2023-12-17,146.08501,146.11600,141.04401,142.31300
2023-12-10,147.32700,147.48700,142.52300,144.98300
2023-12-03,148.45200,148.79601,146.25400,146.39300
2023-11-26,148.36200,149.74400,147.16901,149.57100
2023-11-19,151.64600,151.77499,148.10899,149.94200
2023-11-12,149.98900,151.90300,149.96899,151.46899
2023-11-05,149.11099,151.52901,149.03000,149.44900
2023-10-29,149.76900,150.77200,148.81400,149.73300
2023-10-22,149.57800,149.99200,149.31900,149.88001
2023-10-15,148.32700,149.82300,148.18900,149.56599
2023-10-08,149.85100,150.14200,148.30600,149.16000
2023-10-01,148.81100,149.86400,148.53101,149.53999
2023-09-24,147.60500,148.94400,147.32500,148.43401
2023-09-17,146.67799,147.94900,146.47301,147.86800
2023-09-10,146.54300,147.86500,145.91299,147.11301
2023-09-03,146.46400,147.34399,144.48200,146.05701
2023-08-27,146.23801,146.71600,144.58000,146.53101
2023-08-20,145.43700,146.52499,145.10700,145.30499
2023-08-13,142.52400,145.56599,142.57300,144.81700
2023-08-06,142.32300,143.87801,141.52300,141.87601
2023-07-30,141.52200,142.64800,138.09000,140.75800
2023-07-23,138.72900,141.93700,137.82800,141.75000
2023-07-16,141.29700,141.44099,137.31500,138.68201
2023-07-09,144.58400,144.72501,141.52800,142.20900
2023-07-02,143.46001,145.03301,143.29201,144.39800
2023-06-25,141.89900,143.85400,141.24499,143.54100
2023-06-18,139.46001,141.99600,139.01601,141.86700
2023-06-11,139.38300,140.09000,138.82500,139.37100
2023-06-04,140.44099,140.90300,138.49699,140.20700
2023-05-28,138.67200,140.90100,138.24899,140.87100
2023-05-21,136.04500,138.65900,135.69800,137.69200
2023-05-14,135.07300,136.31200,133.75200,135.82201
2023-05-07,137.52100,137.76500,133.68600,135.19900
2023-04-30,134.08400,137.40199,133.02600,136.38600
2023-04-23,134.42500,135.04700,133.55499,133.96100
2023-04-16,133.46899,134.56500,132.03000,133.97099
2023-04-09,132.29900,133.84199,130.68401,132.09700
2023-04-02,131.23300,133.73100,130.44600,133.34700
2023-03-26,131.39200,132.99300,129.67400,130.84599
2023-03-19,133.11400,135.05800,130.55800,132.28400
2023-03-12,135.99899,137.89600,132.29300,134.98000
2023-03-05,136.31700,137.06500,135.26000,135.86000
2023-02-26,134.33600,136.47600,134.15601,136.39500
2023-02-19,132.33701,135.08000,131.66200,134.30701
2023-02-12,132.62300,132.86400,129.83400,131.55100
2023-02-05,130.47900,132.89200,128.09300,132.00900
2023-01-29,130.59700,131.06900,129.03500,129.85400
2023-01-22,128.32100,131.55901,127.60700,129.35400
2023-01-15,131.72900,132.85400,127.25400,128.02600
2023-01-08,130.79401,134.74100,129.53400,131.86200
2023-01-01,132.76401,134.39500,130.62100,130.84500
2022-12-25,136.99499,137.45200,131.01700,132.78999
2022-12-18,137.50400,137.94200,134.68100,136.69000
2022-12-11,136.65199,137.83800,135.61200,136.71201
2022-12-04,138.71899,139.88300,133.67300,134.47501
2022-11-27,142.09801,142.23900,137.51401,139.10001
2022-11-20,140.11500,142.01800,137.80901,140.25301
2022-11-13,146.62399,146.92700,138.86900,139.55299
2022-11-06,148.73700,148.80701,146.11400,146.84100
2022-10-30,148.88699,148.99600,145.15601,147.81200
2022-10-23,148.97099,151.93700,146.32001,147.81900
2022-10-16,145.67400,148.89000,145.50501,148.63200
2022-10-09,144.51900,145.81799,143.55600,145.48200
2022-10-02,144.45900,145.27800,144.08200,144.81599
2022-09-25,143.22301,145.88300,140.39700,143.51100
2022-09-18,142.58501,144.82600,141.89600,142.76500
2022-09-11,140.42999,144.98200,140.25200,142.59599
2022-09-04,138.59599,140.79500,138.05299,140.48700
2022-08-28,137.54601,138.99499,135.88200,137.52000
2022-08-21,133.14300,137.64700,132.97400,137.04100
2022-08-14,134.84000,135.29500,131.78600,133.28799
2022-08-07,131.57201,135.51800,130.42999,135.05701
2022-07-31,136.43100,137.34300,131.62199,133.40700
2022-07-24,138.22900,138.86700,135.59599,136.31200
2022-07-17,137.38800,139.37700,136.49600,138.31400
2022-07-10,135.84000,137.74499,134.97501,136.30100
2022-07-03,135.43500,136.99699,134.79601,135.04300
2022-06-26,135.08701,136.59500,134.29401,135.06200
2022-06-19,134.22501,135.41200,131.54700,135.27600
2022-06-12,132.17600,135.15801,132.09700,134.81400
